transaction_id,date,store_id,product_id,quantity,unit_price,total_amount
7676,2025-07-09 19:19:53.943532,8,1940,7,306.98,2148.86
7677,2025-05-27 19:19:53.943532,9,1876,5,241.49,1207.45
7678,2025-04-21 19:19:53.943532,8,1110,3,199.75,599.25
7679,2025-09-21 19:19:53.943532,6,1289,2,92.45,184.9
7680,2024-12-26 19:19:53.943532,5,1598,6,226.51,1359.06
7681,2025-05-10 19:19:53.943532,3,1012,6,51.77,310.62
7682,2025-09-22 19:19:53.943532,3,1262,3,433.87,1301.61
7683,2025-02-07 19:19:53.943532,7,1799,9,32.98,296.82
7684,2025-08-19 19:19:53.943532,5,1022,1,196.52,196.52
7685,2024-12-14 19:19:53.943532,6,1944,3,59.07,177.21
7686,2025-05-11 19:19:53.943532,6,1199,1,389.74,389.74
7687,2024-11-13 19:19:53.943532,9,1241,7,163.24,1142.68
7688,2025-11-02 19:19:53.943532,1,1238,2,65.42,130.84
7689,2025-04-05 19:19:53.943532,8,1302,4,270.43,1081.72
7690,2024-11-28 19:19:53.943532,10,1164,4,458.98,1835.92
7691,2025-08-23 19:19:53.943532,5,1737,8,455.24,3641.92
7692,2025-09-15 19:19:53.943532,6,1175,4,132.33,529.32
7693,2025-08-30 19:19:53.943532,6,1028,3,362.63,1087.89
7694,2024-12-08 19:19:53.943532,1,1676,3,24.84,74.52
7695,2025-08-04 19:19:53.943532,3,1534,5,74.61,373.05
7696,2025-05-13 19:19:53.943532,6,1293,6,254.74,1528.44
7697,2025-06-13 19:19:53.943532,9,1476,7,122.09,854.63
7698,2025-10-29 19:19:53.943532,6,1382,5,401.15,2005.75
7699,2025-02-09 19:19:53.943532,6,1555,7,466.23,3263.61
7700,2024-12-18 19:19:53.943532,1,1772,4,12.12,48.48
7701,2025-11-01 19:19:53.943532,9,1691,5,124.13,620.65
7702,2025-06-20 19:19:53.943532,4,1295,6,225.38,1352.28
7703,2025-03-19 19:19:53.943532,2,1650,9,285.91,2573.19
7704,2025-08-09 19:19:53.943532,1,1333,6,458.79,2752.74
7705,2025-10-19 19:19:53.943532,3,1247,1,447.02,447.02
7706,2025-09-14 19:19:53.943532,3,1240,7,322.21,2255.47
7707,2025-06-24 19:19:53.943532,5,1105,3,136.12,408.36
7708,2025-04-08 19:19:53.943532,1,1897,6,393.81,2362.86
7709,2024-12-15 19:19:53.943532,7,1930,2,109.3,218.6
7710,2025-03-31 19:19:53.943532,1,1684,7,482.93,3380.51
7711,2025-04-14 19:19:53.943532,4,1560,1,12.86,12.86
7712,2025-04-08 19:19:53.943532,6,1122,2,289.19,578.38
7713,2025-02-01 19:19:53.943532,1,1034,9,53.31,479.79
7714,2025-10-12 19:19:53.943532,7,1617,9,209.72,1887.48
7715,2025-11-01 19:19:53.943532,10,1987,7,321.12,2247.84
7716,2025-06-06 19:19:53.943532,7,1839,2,347.9,695.8
7717,2025-02-19 19:19:53.943532,3,1415,5,394.93,1974.65
7718,2024-12-16 19:19:53.943532,4,1707,4,300.73,1202.92
7719,2024-11-13 19:19:53.943532,6,1620,2,133.15,266.3
7720,2025-05-21 19:19:53.943532,7,1636,2,445.73,891.46
7721,2025-05-13 19:19:53.943532,4,1326,8,407.44,3259.52
7722,2024-12-30 19:19:53.943532,10,1294,5,88.43,442.15
7723,2025-01-18 19:19:53.943532,9,1431,8,414.99,3319.92
7724,2025-09-10 19:19:53.943532,9,1346,2,486.6,973.2
7725,2025-07-20 19:19:53.943532,9,1036,2,322.24,644.48
7726,2025-01-13 19:19:53.943532,10,1699,3,148.08,444.24
7727,2024-12-16 19:19:53.943532,6,1511,8,307.23,2457.84
7728,2025-01-07 19:19:53.943532,2,1848,8,177.84,1422.72
7729,2024-12-06 19:19:53.943532,2,1969,3,341.21,1023.63
7730,2025-06-17 19:19:53.943532,4,1899,1,276.95,276.95
7731,2025-06-03 19:19:53.943532,9,1534,7,465.45,3258.15
7732,2025-02-16 19:19:53.943532,3,1909,4,312.78,1251.12
7733,2025-02-05 19:19:53.943532,6,1772,3,114.85,344.55
7734,2025-03-18 19:19:53.943532,2,1705,5,365.3,1826.5
7735,2025-03-09 19:19:53.943532,1,1877,6,157.43,944.58
7736,2024-11-15 19:19:53.943532,5,1663,1,143.47,143.47
7737,2024-12-03 19:19:53.943532,8,1017,9,201.97,1817.73
7738,2025-02-20 19:19:53.943532,10,1026,6,15.88,95.28
7739,2025-03-01 19:19:53.943532,10,1535,3,484.88,1454.64
7740,2025-08-20 19:19:53.943532,2,1028,1,270.84,270.84
7741,2025-05-09 19:19:53.943532,10,1650,9,389.01,3501.09
7742,2025-08-31 19:19:53.943532,9,1657,2,136.35,272.7
7743,2025-01-01 19:19:53.943532,8,1634,6,375.84,2255.04
7744,2024-11-22 19:19:53.943532,3,1639,6,287.91,1727.46
7745,2025-05-18 19:19:53.943532,1,1879,3,217.83,653.49
7746,2025-10-14 19:19:53.943532,4,1116,6,485.63,2913.78
7747,2025-07-21 19:19:53.943532,8,1131,2,251.98,503.96
7748,2024-12-17 19:19:53.943532,3,1288,8,332.15,2657.2
7749,2025-03-23 19:19:53.943532,10,1717,1,17.52,17.52
7750,2025-04-03 19:19:53.943532,2,1235,6,157.71,946.26
7751,2025-08-28 19:19:53.943532,7,1041,1,445.46,445.46
7752,2025-08-13 19:19:53.943532,4,1159,9,381.89,3437.01
7753,2025-07-25 19:19:53.943532,6,1763,9,273.01,2457.09
7754,2025-09-27 19:19:53.943532,5,1690,6,451.08,2706.48
7755,2025-10-23 19:19:53.943532,2,1124,6,248.25,1489.5
7756,2025-01-12 19:19:53.943532,10,1259,9,287.59,2588.31
7757,2024-12-27 19:19:53.943532,2,1275,5,197.25,986.25
7758,2025-05-08 19:19:53.943532,9,1212,9,313.82,2824.38
7759,2025-02-10 19:19:53.943532,10,1962,5,166.31,831.55
7760,2025-10-23 19:19:53.943532,2,1472,4,198.89,795.56
7761,2025-07-08 19:19:53.943532,8,1835,2,483.5,967.0
7762,2024-11-17 19:19:53.943532,8,1701,2,64.54,129.08
7763,2025-09-09 19:19:53.943532,1,1569,1,61.58,61.58
7764,2025-09-26 19:19:53.943532,1,1430,3,31.22,93.66
7765,2024-12-04 19:19:53.943532,4,1714,1,166.82,166.82
7766,2025-06-30 19:19:53.943532,2,1079,6,205.13,1230.78
7767,2025-05-16 19:19:53.943532,1,1954,7,56.31,394.17
7768,2025-10-01 19:19:53.943532,9,1227,9,279.07,2511.63
7769,2025-02-19 19:19:53.943532,3,1901,7,295.82,2070.74
7770,2025-10-31 19:19:53.943532,1,1094,4,378.0,1512.0
7771,2025-04-01 19:19:53.943532,2,1423,4,488.22,1952.88
7772,2025-10-25 19:19:53.943532,8,1972,8,313.48,2507.84
7773,2024-12-13 19:19:53.943532,5,1918,4,64.71,258.84
7774,2025-07-11 19:19:53.943532,7,1947,1,53.38,53.38
7775,2025-05-05 19:19:53.943532,6,1515,9,391.0,3519.0
7776,2024-11-08 19:19:53.943532,1,1164,3,328.66,985.98
7777,2025-07-12 19:19:53.943532,6,1425,1,89.34,89.34
7778,2025-05-27 19:19:53.943532,7,1996,9,134.15,1207.35
7779,2025-08-30 19:19:53.943532,4,1811,5,377.62,1888.1
7780,2025-04-19 19:19:53.943532,8,1992,9,287.42,2586.78
7781,2025-10-05 19:19:53.943532,8,1892,3,296.65,889.95
7782,2025-08-22 19:19:53.943532,7,1041,6,112.9,677.4
7783,2025-03-13 19:19:53.943532,2,1796,7,318.24,2227.68
7784,2024-12-13 19:19:53.943532,6,1740,5,387.61,1938.05
7785,2025-08-31 19:19:53.943532,6,1402,8,443.77,3550.16
7786,2025-08-27 19:19:53.943532,7,1754,6,370.99,2225.94
7787,2025-01-12 19:19:53.943532,6,1723,6,292.42,1754.52
7788,2025-10-16 19:19:53.943532,2,1415,7,339.9,2379.3
7789,2025-03-24 19:19:53.943532,8,1299,8,247.7,1981.6
7790,2025-04-20 19:19:53.943532,4,1054,2,121.18,242.36
7791,2025-09-27 19:19:53.943532,9,1335,7,442.28,3095.96
7792,2025-06-13 19:19:53.943532,8,1900,9,270.99,2438.91
7793,2025-09-21 19:19:53.943532,3,1880,1,301.22,301.22
7794,2024-12-14 19:19:53.943532,3,1429,1,495.15,495.15
7795,2025-08-06 19:19:53.943532,8,1971,7,492.66,3448.62
7796,2025-03-12 19:19:53.943532,2,1684,5,297.29,1486.45
7797,2025-08-27 19:19:53.943532,9,1788,1,26.64,26.64
7798,2025-05-23 19:19:53.943532,4,1333,1,204.11,204.11
7799,2025-06-28 19:19:53.943532,6,1740,2,469.27,938.54
7800,2025-04-05 19:19:53.943532,3,1405,9,151.27,1361.43
7801,2024-11-30 19:19:53.943532,3,1029,3,499.64,1498.92
7802,2025-08-08 19:19:53.943532,3,1534,9,51.32,461.88
7803,2024-12-05 19:19:53.943532,10,1516,6,288.38,1730.28
7804,2025-02-26 19:19:53.943532,2,1574,6,262.57,1575.42
7805,2024-11-21 19:19:53.943532,8,1220,7,135.12,945.84
7806,2025-08-25 19:19:53.943532,9,1826,8,474.82,3798.56
7807,2025-05-24 19:19:53.943532,8,1989,3,313.39,940.17
7808,2025-09-17 19:19:53.943532,10,1593,8,122.81,982.48
7809,2025-09-14 19:19:53.943532,3,1493,6,198.18,1189.08
7810,2025-01-20 19:19:53.943532,7,1753,6,363.4,2180.4
7811,2025-01-31 19:19:53.943532,10,1252,3,155.87,467.61
7812,2025-07-14 19:19:53.943532,2,1563,6,441.01,2646.06
7813,2025-03-11 19:19:53.943532,4,1320,8,91.18,729.44
7814,2025-06-25 19:19:53.943532,6,1038,7,139.61,977.27
7815,2025-02-04 19:19:53.943532,5,1464,7,81.0,567.0
7816,2025-05-23 19:19:53.943532,9,1770,3,61.05,183.15
7817,2025-01-16 19:19:53.943532,10,1937,3,157.15,471.45
7818,2025-03-07 19:19:53.943532,4,1838,5,499.6,2498.0
7819,2024-12-20 19:19:53.943532,5,1410,5,56.22,281.1
7820,2025-06-20 19:19:53.943532,4,1411,9,114.37,1029.33
7821,2025-08-18 19:19:53.943532,8,1491,9,143.09,1287.81
7822,2025-05-19 19:19:53.943532,8,1437,5,313.37,1566.85
7823,2025-07-05 19:19:53.943532,3,1478,5,375.22,1876.1
7824,2025-05-13 19:19:53.943532,1,1782,6,378.45,2270.7
7825,2025-01-09 19:19:53.943532,6,1948,8,14.23,113.84
7826,2025-08-15 19:19:53.943532,2,1071,6,329.41,1976.46
7827,2025-08-10 19:19:53.943532,2,1581,6,319.06,1914.36
7828,2025-03-25 19:19:53.943532,3,1219,9,263.65,2372.85
7829,2025-10-20 19:19:53.943532,8,1003,1,195.81,195.81
7830,2024-12-30 19:19:53.943532,3,1861,4,400.75,1603.0
7831,2024-11-12 19:19:53.943532,7,1912,2,178.5,357.0
7832,2025-05-26 19:19:53.943532,10,1289,9,122.71,1104.39
7833,2025-07-30 19:19:53.943532,10,1379,3,161.95,485.85
7834,2025-06-02 19:19:53.943532,9,1901,2,225.43,450.86
7835,2025-11-03 19:19:53.943532,8,1803,8,114.89,919.12
7836,2024-11-20 19:19:53.943532,1,1354,4,307.71,1230.84
7837,2025-05-20 19:19:53.943532,7,1742,2,443.26,886.52
7838,2024-12-25 19:19:53.943532,7,1934,4,301.78,1207.12
7839,2024-12-15 19:19:53.943532,8,1079,7,228.87,1602.09
7840,2025-08-05 19:19:53.943532,10,1065,7,400.47,2803.29
7841,2025-05-08 19:19:53.943532,5,1135,1,376.54,376.54
7842,2025-03-19 19:19:53.943532,10,1398,1,189.86,189.86
7843,2025-01-08 19:19:53.943532,9,1702,3,306.04,918.12
7844,2025-06-10 19:19:53.943532,9,1346,2,367.62,735.24
7845,2025-01-29 19:19:53.943532,8,1847,3,130.28,390.84
7846,2025-04-30 19:19:53.943532,6,1960,4,189.47,757.88
7847,2024-11-23 19:19:53.943532,6,1058,7,61.83,432.81
7848,2024-11-20 19:19:53.943532,1,1777,2,493.96,987.92
7849,2024-12-26 19:19:53.943532,6,1518,7,52.08,364.56
7850,2025-06-30 19:19:53.943532,4,1879,5,92.62,463.1
7851,2025-10-29 19:19:53.943532,4,1713,8,245.12,1960.96
7852,2025-09-19 19:19:53.943532,2,1843,8,433.98,3471.84
7853,2025-09-13 19:19:53.943532,4,1976,5,184.38,921.9
7854,2025-05-02 19:19:53.943532,5,1236,8,386.61,3092.88
7855,2025-09-28 19:19:53.943532,5,1779,9,341.26,3071.34
7856,2025-03-24 19:19:53.943532,5,1078,7,322.95,2260.65
7857,2025-09-13 19:19:53.943532,4,1557,6,424.06,2544.36
7858,2025-03-26 19:19:53.943532,1,1754,7,16.94,118.58
7859,2025-06-04 19:19:53.943532,10,1799,7,465.28,3256.96
7860,2025-09-18 19:19:53.943532,8,1671,3,416.32,1248.96
7861,2024-11-19 19:19:53.943532,3,1114,6,469.55,2817.3
7862,2025-06-11 19:19:53.943532,2,1985,6,398.86,2393.16
7863,2025-09-02 19:19:53.943532,9,1461,9,440.51,3964.59
7864,2024-11-21 19:19:53.943532,7,1625,1,109.51,109.51
7865,2025-05-07 19:19:53.943532,9,1125,7,166.42,1164.94
7866,2025-07-03 19:19:53.943532,2,1601,1,164.46,164.46
7867,2025-05-10 19:19:53.943532,9,1572,4,63.49,253.96
7868,2025-09-27 19:19:53.943532,10,1964,7,367.49,2572.43
7869,2025-02-18 19:19:53.943532,9,1499,6,76.72,460.32
7870,2025-11-02 19:19:53.943532,9,1828,6,35.73,214.38
7871,2025-09-02 19:19:53.943532,10,1101,5,389.97,1949.85
7872,2025-10-07 19:19:53.943532,10,1625,7,453.28,3172.96
7873,2025-10-25 19:19:53.943532,4,1173,9,384.42,3459.78
7874,2025-07-31 19:19:53.943532,10,1451,6,414.42,2486.52
7875,2024-11-12 19:19:53.943532,3,1091,7,301.85,2112.95
7876,2025-04-16 19:19:53.943532,6,1694,9,445.0,4005.0
7877,2025-10-15 19:19:53.943532,3,1384,7,253.38,1773.66
7878,2025-09-27 19:19:53.943532,9,1204,6,494.28,2965.68
7879,2025-03-27 19:19:53.943532,3,1362,3,60.67,182.01
7880,2025-07-26 19:19:53.943532,2,1706,1,406.5,406.5
7881,2025-09-20 19:19:53.943532,8,1816,9,324.28,2918.52
7882,2025-08-31 19:19:53.943532,6,1497,7,294.52,2061.64
7883,2025-08-06 19:19:53.943532,8,1536,3,365.65,1096.95
7884,2025-05-25 19:19:53.943532,7,1233,9,421.74,3795.66
7885,2025-07-17 19:19:53.943532,3,1015,3,432.81,1298.43
7886,2024-12-02 19:19:53.943532,8,1980,3,95.94,287.82
7887,2025-07-05 19:19:53.943532,10,1140,7,106.55,745.85
7888,2025-04-26 19:19:53.943532,1,1947,2,17.92,35.84
7889,2025-07-29 19:19:53.943532,1,1619,7,74.6,522.2
7890,2025-01-18 19:19:53.943532,10,1419,7,139.3,975.1
7891,2025-05-30 19:19:53.943532,8,1455,1,363.31,363.31
7892,2025-07-25 19:19:53.943532,9,1299,2,243.13,486.26
7893,2025-01-28 19:19:53.943532,10,1338,5,381.37,1906.85
7894,2025-09-23 19:19:53.943532,6,1302,4,248.4,993.6
7895,2025-08-13 19:19:53.943532,5,1891,3,282.24,846.72
7896,2025-04-28 19:19:53.943532,2,1591,8,64.42,515.36
7897,2025-09-15 19:19:53.943532,9,1075,7,390.51,2733.57
7898,2025-04-09 19:19:53.943532,6,1787,9,381.48,3433.32
7899,2025-07-02 19:19:53.943532,8,1913,3,160.71,482.13
7900,2025-08-28 19:19:53.943532,9,1949,1,171.0,171.0
7901,2025-02-13 19:19:53.943532,9,1779,9,117.64,1058.76
7902,2025-02-20 19:19:53.943532,8,1623,9,408.78,3679.02
7903,2025-05-01 19:19:53.943532,10,1920,1,376.03,376.03
7904,2025-03-20 19:19:53.943532,8,1315,8,308.48,2467.84
7905,2025-04-30 19:19:53.943532,3,1499,1,127.02,127.02
7906,2025-10-26 19:19:53.943532,3,1074,6,94.21,565.26
7907,2025-07-14 19:19:53.943532,2,1725,9,34.63,311.67
7908,2025-08-21 19:19:53.943532,1,1365,3,32.35,97.05
7909,2025-05-25 19:19:53.943532,4,1545,6,101.7,610.2
7910,2025-08-12 19:19:53.943532,2,1652,3,59.26,177.78
7911,2025-09-17 19:19:53.943532,2,1677,5,282.49,1412.45
7912,2024-12-14 19:19:53.943532,5,1395,7,185.46,1298.22
7913,2025-05-12 19:19:53.943532,4,1230,4,228.02,912.08
7914,2025-04-01 19:19:53.943532,1,1803,4,301.09,1204.36
7915,2025-04-30 19:19:53.944533,9,1027,7,332.96,2330.72
7916,2024-11-24 19:19:53.944533,4,1474,5,327.62,1638.1
7917,2025-03-20 19:19:53.944533,5,1294,1,137.82,137.82
7918,2025-02-23 19:19:53.944533,7,1844,2,406.72,813.44
7919,2025-03-14 19:19:53.944533,2,1426,6,459.68,2758.08
7920,2025-10-10 19:19:53.944533,8,1871,9,164.81,1483.29
7921,2025-08-25 19:19:53.944533,2,1090,7,18.36,128.52
7922,2025-02-17 19:19:53.944533,10,1114,4,450.59,1802.36
7923,2025-02-24 19:19:53.944533,5,1158,2,462.54,925.08
7924,2025-02-07 19:19:53.944533,2,1257,4,34.96,139.84
7925,2025-07-05 19:19:53.944533,2,1372,5,12.43,62.15
7926,2025-06-14 19:19:53.944533,4,1849,2,410.04,820.08
7927,2025-02-21 19:19:53.944533,4,1089,1,157.72,157.72
7928,2025-06-14 19:19:53.944533,8,1756,4,458.15,1832.6
7929,2025-02-19 19:19:53.944533,6,1297,6,116.2,697.2
7930,2025-09-19 19:19:53.944533,10,1030,1,431.97,431.97
7931,2024-11-19 19:19:53.944533,8,1828,1,43.64,43.64
7932,2025-10-23 19:19:53.944533,7,1357,9,137.71,1239.39
7933,2025-04-11 19:19:53.944533,10,1823,5,486.83,2434.15
7934,2024-12-29 19:19:53.944533,4,1469,2,123.29,246.58
7935,2025-03-15 19:19:53.944533,2,1739,2,75.18,150.36
7936,2025-06-09 19:19:53.944533,9,1850,4,429.96,1719.84
7937,2024-12-18 19:19:53.944533,2,1127,2,67.72,135.44
7938,2025-06-03 19:19:53.944533,1,1781,4,57.75,231.0
7939,2025-05-23 19:19:53.944533,8,1269,6,168.48,1010.88
7940,2025-08-07 19:19:53.944533,10,1497,7,321.31,2249.17
7941,2025-05-03 19:19:53.944533,9,1412,6,358.27,2149.62
7942,2024-12-22 19:19:53.944533,1,1208,4,441.81,1767.24
7943,2024-11-12 19:19:53.944533,7,1689,3,275.05,825.15
7944,2025-05-15 19:19:53.944533,2,1305,4,202.77,811.08
7945,2025-04-02 19:19:53.944533,6,1190,5,185.83,929.15
7946,2025-02-14 19:19:53.944533,5,1356,4,424.98,1699.92
7947,2025-07-31 19:19:53.944533,1,1456,3,364.67,1094.01
7948,2025-07-11 19:19:53.944533,2,1448,1,453.66,453.66
7949,2025-04-20 19:19:53.944533,2,1067,3,482.38,1447.14
7950,2024-12-20 19:19:53.944533,10,1838,5,157.02,785.1
7951,2025-10-15 19:19:53.944533,10,1778,6,269.54,1617.24
7952,2025-04-19 19:19:53.944533,6,1781,4,319.59,1278.36
7953,2024-11-29 19:19:53.944533,1,1873,1,90.29,90.29
7954,2025-03-02 19:19:53.944533,4,1466,7,36.14,252.98
7955,2025-02-02 19:19:53.944533,10,1359,9,435.2,3916.8
7956,2025-02-14 19:19:53.944533,5,1386,6,272.41,1634.46
7957,2025-09-08 19:19:53.944533,2,1127,6,289.68,1738.08
7958,2025-01-07 19:19:53.944533,2,1775,9,281.91,2537.19
7959,2025-10-05 19:19:53.944533,7,1732,4,379.93,1519.72
7960,2025-03-01 19:19:53.944533,7,1753,5,81.3,406.5
7961,2025-08-04 19:19:53.944533,6,1484,5,310.88,1554.4
7962,2025-02-13 19:19:53.944533,1,1243,5,240.04,1200.2
7963,2025-02-07 19:19:53.944533,3,1938,8,449.51,3596.08
7964,2025-08-03 19:19:53.944533,9,1904,1,264.61,264.61
7965,2025-06-04 19:19:53.944533,10,1018,3,472.04,1416.12
7966,2025-01-24 19:19:53.944533,1,1395,8,183.09,1464.72
7967,2025-08-17 19:19:53.944533,2,1666,9,483.78,4354.02
7968,2025-01-17 19:19:53.944533,8,1228,2,438.83,877.66
7969,2025-08-13 19:19:53.944533,7,1367,4,296.29,1185.16
7970,2024-11-05 19:19:53.944533,9,1057,8,183.32,1466.56
7971,2025-09-29 19:19:53.944533,10,1280,5,194.2,971.0
7972,2024-11-28 19:19:53.944533,4,1556,1,388.65,388.65
7973,2024-12-13 19:19:53.944533,4,1101,6,294.51,1767.06
7974,2025-03-18 19:19:53.944533,7,1047,9,206.78,1861.02
7975,2025-08-04 19:19:53.944533,1,1561,9,321.67,2895.03
7976,2024-12-04 19:19:53.944533,10,1592,1,369.28,369.28
7977,2025-07-26 19:19:53.944533,9,1811,4,21.22,84.88
7978,2025-05-23 19:19:53.944533,2,1058,1,54.03,54.03
7979,2025-05-30 19:19:53.944533,1,1160,7,56.3,394.1
7980,2025-10-22 19:19:53.944533,7,1102,3,123.65,370.95
7981,2025-03-25 19:19:53.945531,6,1845,2,219.23,438.46
7982,2025-08-24 19:19:53.945531,3,1411,8,403.79,3230.32
7983,2025-03-01 19:19:53.945531,1,1785,9,182.04,1638.36
7984,2025-08-06 19:19:53.945531,5,1182,7,18.56,129.92
7985,2025-04-03 19:19:53.945531,10,1416,6,246.85,1481.1
7986,2025-08-07 19:19:53.945531,4,1115,6,498.35,2990.1
7987,2025-10-07 19:19:53.945531,5,1873,9,181.02,1629.18
7988,2025-01-04 19:19:53.945531,1,1398,5,481.01,2405.05
7989,2025-03-30 19:19:53.945531,1,1956,5,59.66,298.3
7990,2024-12-12 19:19:53.945531,5,1778,2,94.82,189.64
7991,2025-04-04 19:19:53.945531,6,1675,6,364.82,2188.92
7992,2025-03-29 19:19:53.945531,5,1654,6,255.59,1533.54
7993,2025-09-24 19:19:53.945531,2,1436,6,384.91,2309.46
7994,2025-06-23 19:19:53.945531,9,1317,4,433.14,1732.56
7995,2025-09-24 19:19:53.945531,5,1815,7,133.03,931.21
7996,2025-05-25 19:19:53.945531,5,1605,9,344.59,3101.31
7997,2024-11-09 19:19:53.945531,10,1249,1,307.72,307.72
7998,2025-01-26 19:19:53.945531,9,1910,3,432.15,1296.45
7999,2025-09-08 19:19:53.945531,3,1446,9,220.75,1986.75
8000,2025-01-07 19:19:53.945531,5,1496,5,35.42,177.1
8001,2024-12-18 19:19:53.945531,5,1342,6,291.35,1748.1
8002,2025-10-11 19:19:53.945531,2,1426,8,479.85,3838.8
8003,2025-08-24 19:19:53.945531,4,1817,9,17.17,154.53
8004,2025-06-29 19:19:53.945531,2,1827,8,127.73,1021.84
8005,2025-08-10 19:19:53.945531,5,1239,3,164.87,494.61
8006,2024-12-10 19:19:53.945531,10,1058,1,385.26,385.26
8007,2025-06-05 19:19:53.945531,2,1526,5,168.41,842.05
8008,2025-05-07 19:19:53.945531,10,1796,7,127.15,890.05
8009,2025-07-03 19:19:53.945531,9,1202,2,327.79,655.58
8010,2025-08-30 19:19:53.945531,10,1748,1,32.74,32.74
8011,2025-10-30 19:19:53.945531,6,1465,4,93.59,374.36
8012,2025-07-03 19:19:53.945531,8,1295,3,209.93,629.79
8013,2024-12-26 19:19:53.945531,9,1286,4,184.24,736.96
8014,2024-12-14 19:19:53.945531,8,1072,1,180.11,180.11
8015,2025-09-13 19:19:53.945531,5,1725,2,63.19,126.38
8016,2025-08-31 19:19:53.945531,5,1522,1,186.81,186.81
8017,2024-12-26 19:19:53.945531,6,1336,3,401.02,1203.06
8018,2025-08-15 19:19:53.945531,1,1736,4,212.78,851.12
8019,2025-08-10 19:19:53.945531,8,1317,1,297.22,297.22
8020,2025-11-03 19:19:53.945531,2,1202,6,90.15,540.9
8021,2025-04-15 19:19:53.945531,6,1230,2,44.16,88.32
8022,2025-06-08 19:19:53.945531,9,1903,5,441.18,2205.9
8023,2025-01-16 19:19:53.945531,3,1562,8,172.37,1378.96
8024,2025-07-25 19:19:53.945531,2,1056,4,181.67,726.68
8025,2025-10-12 19:19:53.945531,10,1643,5,440.07,2200.35
8026,2025-04-07 19:19:53.945531,5,1419,9,356.81,3211.29
8027,2025-09-01 19:19:53.945531,9,1914,2,380.57,761.14
8028,2025-04-10 19:19:53.945531,6,1279,2,344.18,688.36
8029,2025-02-27 19:19:53.945531,8,1808,6,61.84,371.04
8030,2025-07-11 19:19:53.945531,8,1304,6,479.42,2876.52
8031,2025-07-12 19:19:53.945531,7,1465,3,455.48,1366.44
8032,2025-03-13 19:19:53.945531,5,1736,9,125.75,1131.75
8033,2025-07-23 19:19:53.945531,2,1173,1,403.96,403.96
8034,2025-02-19 19:19:53.945531,10,1803,3,210.6,631.8
8035,2025-09-20 19:19:53.945531,10,1265,8,345.05,2760.4
8036,2024-12-29 19:19:53.945531,5,1246,8,91.15,729.2
8037,2024-12-09 19:19:53.945531,7,1077,4,273.89,1095.56
8038,2025-04-03 19:19:53.945531,7,1646,8,72.04,576.32
8039,2025-01-08 19:19:53.945531,2,1651,8,272.72,2181.76
8040,2024-12-07 19:19:53.945531,7,1853,1,129.36,129.36
8041,2025-10-12 19:19:53.945531,6,1252,3,231.71,695.13
8042,2025-10-01 19:19:53.945531,7,1474,1,337.3,337.3
8043,2025-10-12 19:19:53.945531,8,1175,2,439.77,879.54
8044,2025-10-08 19:19:53.945531,4,1420,4,90.99,363.96
8045,2025-10-20 19:19:53.945531,1,1970,3,447.7,1343.1
8046,2025-09-07 19:19:53.945531,8,1931,6,201.12,1206.72
8047,2025-03-07 19:19:53.945531,8,1571,5,423.46,2117.3
8048,2025-04-12 19:19:53.945531,3,1460,5,261.15,1305.75
8049,2025-02-07 19:19:53.945531,3,1863,7,432.48,3027.36
8050,2025-03-01 19:19:53.945531,5,1253,7,334.78,2343.46
8051,2025-02-11 19:19:53.945531,3,1519,9,259.27,2333.43
8052,2025-04-26 19:19:53.945531,5,1902,8,163.14,1305.12
8053,2024-12-05 19:19:53.945531,8,1106,3,484.77,1454.31
8054,2025-04-01 19:19:53.945531,1,1170,2,402.44,804.88
8055,2025-07-13 19:19:53.945531,2,1057,1,196.78,196.78
8056,2025-08-29 19:19:53.945531,2,1336,6,91.69,550.14
8057,2025-01-10 19:19:53.945531,4,1341,4,391.97,1567.88
8058,2024-12-15 19:19:53.945531,9,1941,3,495.07,1485.21
8059,2025-08-22 19:19:53.945531,2,1289,2,146.7,293.4
8060,2025-07-25 19:19:53.945531,9,1083,2,458.77,917.54
8061,2025-01-12 19:19:53.945531,7,1116,4,71.43,285.72
8062,2025-05-11 19:19:53.945531,10,1711,1,476.58,476.58
8063,2025-04-04 19:19:53.945531,8,1533,6,375.22,2251.32
8064,2024-12-25 19:19:53.945531,1,1218,5,179.83,899.15
8065,2025-09-27 19:19:53.945531,5,1737,9,159.27,1433.43
8066,2025-02-19 19:19:53.945531,9,1916,2,325.28,650.56
8067,2025-04-15 19:19:53.945531,4,1782,9,300.82,2707.38
8068,2025-10-29 19:19:53.945531,2,1900,9,460.28,4142.52
8069,2025-09-17 19:19:53.945531,6,1101,9,385.46,3469.14
8070,2025-10-10 19:19:53.945531,2,1656,4,274.78,1099.12
8071,2025-05-28 19:19:53.945531,3,1455,5,464.51,2322.55
8072,2024-11-13 19:19:53.945531,8,1658,8,300.44,2403.52
8073,2025-05-13 19:19:53.945531,3,1772,8,426.35,3410.8
8074,2025-08-18 19:19:53.945531,2,1790,1,422.06,422.06
8075,2025-11-03 19:19:53.945531,6,1850,1,460.41,460.41
8076,2025-06-26 19:19:53.945531,3,1525,6,43.12,258.72
8077,2025-02-02 19:19:53.945531,1,1265,7,296.07,2072.49
8078,2025-07-11 19:19:53.945531,3,1286,2,239.51,479.02
8079,2025-05-25 19:19:53.945531,6,1140,2,250.37,500.74
