customer_id,name,age,gender,city,signup_date,loyalty_tier
3826,Customer_3826,47,F,Houston,2025-01-13 19:19:54.019807,Silver
3827,Customer_3827,79,F,New York,2025-05-05 19:19:54.019807,Silver
3828,Customer_3828,71,M,Houston,2025-02-18 19:19:54.019807,Bronze
3829,Customer_3829,62,M,Chicago,2023-08-29 19:19:54.019807,Gold
3830,Customer_3830,23,M,Los Angeles,2024-01-08 19:19:54.019807,Bronze
3831,Customer_3831,34,M,Los Angeles,2025-05-03 19:19:54.019807,Silver
3832,Customer_3832,76,F,Houston,2024-09-22 19:19:54.019807,Silver
3833,Customer_3833,62,M,New York,2025-08-28 19:19:54.019807,Bronze
3834,Customer_3834,68,F,Chicago,2023-07-21 19:19:54.019807,Gold
3835,Customer_3835,70,M,Houston,2023-09-24 19:19:54.019807,Gold
3836,Customer_3836,36,F,Houston,2024-02-17 19:19:54.019807,Gold
3837,Customer_3837,59,M,Los Angeles,2023-06-30 19:19:54.019807,Bronze
3838,Customer_3838,52,F,Chicago,2025-10-28 19:19:54.019807,Gold
3839,Customer_3839,63,M,New York,2025-02-13 19:19:54.019807,Gold
3840,Customer_3840,43,F,Los Angeles,2023-09-14 19:19:54.019807,Gold
3841,Customer_3841,68,M,Houston,2024-07-09 19:19:54.019807,Gold
3842,Customer_3842,22,F,Los Angeles,2023-10-06 19:19:54.019807,Silver
3843,Customer_3843,46,F,Los Angeles,2024-02-27 19:19:54.019807,Bronze
3844,Customer_3844,54,M,Phoenix,2023-09-22 19:19:54.019807,Bronze
3845,Customer_3845,37,F,Los Angeles,2023-10-31 19:19:54.019807,Gold
3846,Customer_3846,66,M,Los Angeles,2023-07-19 19:19:54.019807,Bronze
3847,Customer_3847,38,M,Chicago,2024-10-30 19:19:54.019807,Bronze
3848,Customer_3848,27,M,Los Angeles,2023-09-14 19:19:54.019807,Silver
3849,Customer_3849,22,F,New York,2023-12-29 19:19:54.019807,Bronze
3850,Customer_3850,53,F,Houston,2025-08-14 19:19:54.019807,Silver
3851,Customer_3851,23,M,Chicago,2023-08-21 19:19:54.019807,Bronze
3852,Customer_3852,43,M,Los Angeles,2024-01-29 19:19:54.019807,Silver
3853,Customer_3853,21,F,New York,2025-04-08 19:19:54.020790,Silver
3854,Customer_3854,79,F,Houston,2024-12-27 19:19:54.020790,Bronze
3855,Customer_3855,56,F,Chicago,2024-03-11 19:19:54.020790,Silver
3856,Customer_3856,56,M,New York,2024-12-03 19:19:54.020790,Silver
3857,Customer_3857,67,M,Los Angeles,2024-07-03 19:19:54.020790,Bronze
3858,Customer_3858,52,M,Phoenix,2024-09-28 19:19:54.020790,Silver
3859,Customer_3859,18,M,Phoenix,2024-02-05 19:19:54.020790,Silver
3860,Customer_3860,41,M,Chicago,2025-04-28 19:19:54.020790,Silver
3861,Customer_3861,74,F,New York,2024-01-04 19:19:54.020790,Silver
3862,Customer_3862,53,M,Houston,2023-07-16 19:19:54.020790,Silver
3863,Customer_3863,23,F,New York,2024-12-05 19:19:54.020790,Gold
3864,Customer_3864,58,F,Phoenix,2024-06-01 19:19:54.020790,Silver
3865,Customer_3865,71,M,Chicago,2024-02-25 19:19:54.020790,Silver
3866,Customer_3866,63,F,Los Angeles,2025-08-10 19:19:54.020790,Silver
3867,Customer_3867,77,M,New York,2024-04-05 19:19:54.020790,Silver
3868,Customer_3868,61,F,Phoenix,2025-09-04 19:19:54.020790,Bronze
3869,Customer_3869,77,M,Houston,2024-10-14 19:19:54.020790,Gold
3870,Customer_3870,74,M,Chicago,2025-06-12 19:19:54.020790,Bronze
3871,Customer_3871,48,F,Los Angeles,2025-06-05 19:19:54.020790,Gold
3872,Customer_3872,37,M,New York,2024-02-25 19:19:54.020790,Silver
3873,Customer_3873,41,F,Houston,2024-01-15 19:19:54.020790,Silver
3874,Customer_3874,42,M,Los Angeles,2023-12-08 19:19:54.020790,Gold
3875,Customer_3875,53,M,Phoenix,2024-11-21 19:19:54.020790,Gold
3876,Customer_3876,38,M,Phoenix,2023-07-05 19:19:54.020790,Bronze
3877,Customer_3877,47,F,Houston,2025-05-11 19:19:54.020790,Gold
3878,Customer_3878,41,F,Phoenix,2023-05-31 19:19:54.020790,Silver
3879,Customer_3879,61,M,Chicago,2023-07-12 19:19:54.020790,Bronze
3880,Customer_3880,59,F,Houston,2024-07-06 19:19:54.020790,Gold
3881,Customer_3881,47,M,Phoenix,2023-09-19 19:19:54.020790,Gold
3882,Customer_3882,39,F,New York,2024-01-14 19:19:54.020790,Bronze
3883,Customer_3883,45,F,Phoenix,2025-03-03 19:19:54.020790,Gold
3884,Customer_3884,24,M,Chicago,2025-02-24 19:19:54.020790,Silver
3885,Customer_3885,52,M,Los Angeles,2024-06-23 19:19:54.020790,Bronze
3886,Customer_3886,72,M,Los Angeles,2024-05-13 19:19:54.020790,Gold
3887,Customer_3887,45,M,Phoenix,2024-11-18 19:19:54.020790,Silver
3888,Customer_3888,31,M,Los Angeles,2024-06-11 19:19:54.020790,Gold
3889,Customer_3889,73,F,Phoenix,2023-09-19 19:19:54.020790,Bronze
3890,Customer_3890,27,F,Chicago,2025-10-23 19:19:54.020790,Gold
3891,Customer_3891,33,M,Los Angeles,2024-04-25 19:19:54.020790,Gold
3892,Customer_3892,33,M,New York,2025-06-07 19:19:54.020790,Gold
3893,Customer_3893,71,M,Phoenix,2025-09-16 19:19:54.020790,Silver
3894,Customer_3894,48,F,Los Angeles,2025-04-04 19:19:54.020790,Silver
3895,Customer_3895,59,M,Chicago,2023-02-18 19:19:54.020790,Gold
3896,Customer_3896,42,M,Chicago,2024-01-31 19:19:54.020790,Gold
3897,Customer_3897,30,F,New York,2024-10-29 19:19:54.020790,Bronze
3898,Customer_3898,23,F,Chicago,2025-07-15 19:19:54.020790,Gold
3899,Customer_3899,61,F,Chicago,2025-02-26 19:19:54.020790,Bronze
3900,Customer_3900,26,F,Los Angeles,2023-03-18 19:19:54.020790,Silver
3901,Customer_3901,62,M,Phoenix,2024-11-29 19:19:54.020790,Gold
3902,Customer_3902,53,F,Houston,2025-09-13 19:19:54.020790,Bronze
3903,Customer_3903,73,F,Chicago,2025-06-28 19:19:54.020790,Silver
3904,Customer_3904,60,M,Chicago,2023-07-23 19:19:54.020790,Bronze
3905,Customer_3905,37,M,Houston,2025-04-26 19:19:54.020790,Silver
3906,Customer_3906,35,M,Chicago,2024-03-24 19:19:54.020790,Gold
3907,Customer_3907,75,F,Los Angeles,2025-09-09 19:19:54.020790,Bronze
3908,Customer_3908,60,M,Los Angeles,2025-07-31 19:19:54.020790,Gold
3909,Customer_3909,74,F,Houston,2025-04-21 19:19:54.020790,Bronze
3910,Customer_3910,38,F,Chicago,2024-01-28 19:19:54.020790,Silver
3911,Customer_3911,21,F,Chicago,2025-06-11 19:19:54.020790,Bronze
3912,Customer_3912,67,M,Phoenix,2023-12-22 19:19:54.020790,Bronze
3913,Customer_3913,50,F,Chicago,2024-04-09 19:19:54.020790,Gold
3914,Customer_3914,44,M,Los Angeles,2024-04-07 19:19:54.020790,Gold
3915,Customer_3915,24,M,New York,2025-01-14 19:19:54.020790,Gold
3916,Customer_3916,23,M,New York,2023-11-13 19:19:54.020790,Silver
3917,Customer_3917,32,F,New York,2024-02-23 19:19:54.020790,Gold
3918,Customer_3918,35,F,New York,2023-09-03 19:19:54.020790,Bronze
3919,Customer_3919,49,F,Chicago,2023-12-22 19:19:54.020790,Silver
3920,Customer_3920,73,M,Chicago,2025-10-24 19:19:54.020790,Gold
3921,Customer_3921,28,F,Phoenix,2023-05-02 19:19:54.020790,Bronze
3922,Customer_3922,37,F,Chicago,2024-12-07 19:19:54.020790,Bronze
3923,Customer_3923,41,F,New York,2025-03-30 19:19:54.020790,Silver
3924,Customer_3924,32,F,Houston,2024-10-03 19:19:54.020790,Bronze
3925,Customer_3925,65,F,Houston,2024-11-28 19:19:54.020790,Gold
3926,Customer_3926,24,M,Los Angeles,2023-08-30 19:19:54.020790,Bronze
3927,Customer_3927,38,M,Los Angeles,2024-06-11 19:19:54.020790,Gold
3928,Customer_3928,59,M,Chicago,2025-05-17 19:19:54.020790,Gold
3929,Customer_3929,43,M,Houston,2024-07-25 19:19:54.020790,Silver
3930,Customer_3930,61,F,New York,2023-10-19 19:19:54.020790,Bronze
3931,Customer_3931,73,M,New York,2023-02-22 19:19:54.020790,Silver
3932,Customer_3932,31,F,New York,2025-05-23 19:19:54.020790,Silver
3933,Customer_3933,74,M,Chicago,2023-12-07 19:19:54.020790,Silver
3934,Customer_3934,54,M,Chicago,2025-05-19 19:19:54.020790,Gold
3935,Customer_3935,75,M,Phoenix,2024-04-20 19:19:54.020790,Gold
3936,Customer_3936,38,F,New York,2024-06-11 19:19:54.020790,Gold
3937,Customer_3937,35,F,New York,2023-07-28 19:19:54.020790,Gold
3938,Customer_3938,22,M,Chicago,2025-04-30 19:19:54.020790,Bronze
3939,Customer_3939,20,F,Chicago,2025-07-08 19:19:54.020790,Bronze
3940,Customer_3940,40,M,Phoenix,2025-07-23 19:19:54.020790,Gold
3941,Customer_3941,43,M,Phoenix,2024-01-01 19:19:54.020790,Gold
3942,Customer_3942,54,M,Los Angeles,2023-08-21 19:19:54.020790,Bronze
3943,Customer_3943,41,F,Houston,2025-09-25 19:19:54.020790,Silver
3944,Customer_3944,66,M,New York,2023-05-31 19:19:54.020790,Silver
3945,Customer_3945,36,M,New York,2023-06-13 19:19:54.020790,Gold
3946,Customer_3946,68,M,Phoenix,2023-12-29 19:19:54.020790,Silver
3947,Customer_3947,42,F,Phoenix,2024-12-19 19:19:54.020790,Gold
3948,Customer_3948,38,M,Los Angeles,2023-06-03 19:19:54.020790,Gold
3949,Customer_3949,29,F,Houston,2024-12-05 19:19:54.020790,Gold
3950,Customer_3950,74,M,Los Angeles,2025-05-29 19:19:54.020790,Bronze
3951,Customer_3951,78,F,Houston,2025-02-14 19:19:54.020790,Silver
3952,Customer_3952,58,M,New York,2023-06-24 19:19:54.020790,Bronze
3953,Customer_3953,50,M,Los Angeles,2024-05-24 19:19:54.020790,Silver
3954,Customer_3954,67,F,Phoenix,2023-12-21 19:19:54.020790,Bronze
3955,Customer_3955,70,F,Los Angeles,2024-07-16 19:19:54.020790,Bronze
3956,Customer_3956,21,M,Los Angeles,2024-11-18 19:19:54.020790,Gold
3957,Customer_3957,59,F,New York,2024-05-09 19:19:54.020790,Gold
3958,Customer_3958,74,M,Phoenix,2023-09-24 19:19:54.020790,Bronze
3959,Customer_3959,24,M,Phoenix,2025-04-09 19:19:54.020790,Silver
3960,Customer_3960,39,M,Chicago,2024-06-27 19:19:54.020790,Silver
3961,Customer_3961,72,F,Chicago,2023-05-25 19:19:54.020790,Gold
3962,Customer_3962,50,M,Chicago,2023-07-17 19:19:54.020790,Gold
3963,Customer_3963,34,F,New York,2024-10-19 19:19:54.020790,Silver
3964,Customer_3964,41,M,Los Angeles,2023-12-30 19:19:54.020790,Silver
3965,Customer_3965,78,F,Phoenix,2024-07-12 19:19:54.020790,Silver
3966,Customer_3966,78,F,Phoenix,2023-05-01 19:19:54.020790,Gold
3967,Customer_3967,51,M,Los Angeles,2023-04-14 19:19:54.020790,Silver
3968,Customer_3968,45,F,Phoenix,2025-10-31 19:19:54.020790,Gold
3969,Customer_3969,75,M,Los Angeles,2025-10-02 19:19:54.020790,Bronze
3970,Customer_3970,60,M,New York,2023-09-05 19:19:54.020790,Bronze
3971,Customer_3971,58,M,New York,2025-06-13 19:19:54.020790,Bronze
3972,Customer_3972,56,M,New York,2024-11-19 19:19:54.020790,Silver
3973,Customer_3973,39,M,Los Angeles,2024-04-01 19:19:54.020790,Gold
3974,Customer_3974,66,F,Los Angeles,2024-07-28 19:19:54.020790,Silver
3975,Customer_3975,34,M,Houston,2024-11-22 19:19:54.020790,Gold
3976,Customer_3976,51,F,Phoenix,2023-10-25 19:19:54.020790,Silver
3977,Customer_3977,23,F,Phoenix,2025-07-03 19:19:54.020790,Bronze
3978,Customer_3978,63,M,Houston,2023-09-07 19:19:54.020790,Gold
3979,Customer_3979,23,F,Houston,2025-02-07 19:19:54.020790,Silver
3980,Customer_3980,51,M,New York,2024-11-13 19:19:54.020790,Gold
3981,Customer_3981,18,F,Houston,2024-05-27 19:19:54.020790,Gold
3982,Customer_3982,27,F,Los Angeles,2023-10-13 19:19:54.020790,Silver
3983,Customer_3983,38,F,Chicago,2024-06-25 19:19:54.020790,Silver
3984,Customer_3984,22,M,Los Angeles,2025-06-05 19:19:54.020790,Gold
3985,Customer_3985,19,F,Houston,2025-09-13 19:19:54.020790,Gold
3986,Customer_3986,39,M,Phoenix,2025-06-09 19:19:54.020790,Bronze
3987,Customer_3987,65,F,Los Angeles,2024-06-20 19:19:54.020790,Gold
3988,Customer_3988,74,F,Phoenix,2023-06-19 19:19:54.020790,Bronze
3989,Customer_3989,19,F,Los Angeles,2024-08-12 19:19:54.020790,Bronze
3990,Customer_3990,27,F,Phoenix,2025-03-31 19:19:54.020790,Bronze
3991,Customer_3991,51,M,Los Angeles,2024-02-19 19:19:54.020790,Gold
3992,Customer_3992,33,M,Phoenix,2023-08-28 19:19:54.020790,Bronze
3993,Customer_3993,65,F,Chicago,2025-02-01 19:19:54.020790,Gold
3994,Customer_3994,68,F,New York,2024-08-10 19:19:54.020790,Gold
3995,Customer_3995,78,M,Los Angeles,2024-09-03 19:19:54.020790,Silver
3996,Customer_3996,56,M,Chicago,2025-08-14 19:19:54.020790,Gold
3997,Customer_3997,39,M,New York,2023-03-19 19:19:54.020790,Gold
3998,Customer_3998,29,M,Los Angeles,2025-04-01 19:19:54.020790,Bronze
3999,Customer_3999,41,F,Chicago,2023-10-29 19:19:54.020790,Gold
4000,Customer_4000,64,F,Chicago,2023-09-15 19:19:54.020790,Gold
4001,Customer_4001,57,M,Chicago,2024-05-27 19:19:54.020790,Silver
4002,Customer_4002,55,M,Houston,2024-09-27 19:19:54.020790,Silver
4003,Customer_4003,77,M,Phoenix,2025-01-19 19:19:54.020790,Bronze
4004,Customer_4004,76,M,New York,2024-09-11 19:19:54.020790,Bronze
4005,Customer_4005,27,M,Phoenix,2024-12-01 19:19:54.020790,Silver
4006,Customer_4006,52,M,Phoenix,2023-09-20 19:19:54.020790,Silver
4007,Customer_4007,68,F,Phoenix,2023-11-25 19:19:54.020790,Gold
4008,Customer_4008,66,F,Chicago,2024-01-05 19:19:54.020790,Bronze
4009,Customer_4009,49,F,Phoenix,2023-07-14 19:19:54.020790,Bronze
4010,Customer_4010,24,M,Houston,2023-02-22 19:19:54.020790,Gold
4011,Customer_4011,38,M,Los Angeles,2023-03-22 19:19:54.020790,Gold
4012,Customer_4012,37,M,Chicago,2024-09-12 19:19:54.020790,Bronze
4013,Customer_4013,43,F,New York,2023-05-11 19:19:54.020790,Silver
4014,Customer_4014,21,M,Los Angeles,2025-04-12 19:19:54.020790,Silver
4015,Customer_4015,63,M,Los Angeles,2023-12-20 19:19:54.020790,Gold
4016,Customer_4016,69,F,Los Angeles,2023-12-10 19:19:54.020790,Bronze
4017,Customer_4017,39,M,Phoenix,2025-02-13 19:19:54.020790,Gold
4018,Customer_4018,32,F,Phoenix,2023-02-26 19:19:54.020790,Silver
4019,Customer_4019,73,F,Chicago,2023-10-09 19:19:54.020790,Silver
4020,Customer_4020,57,M,Phoenix,2025-09-30 19:19:54.020790,Gold
4021,Customer_4021,38,F,Phoenix,2024-10-28 19:19:54.020790,Silver
4022,Customer_4022,32,M,Phoenix,2024-07-05 19:19:54.020790,Bronze
4023,Customer_4023,39,F,Chicago,2025-02-19 19:19:54.020790,Gold
4024,Customer_4024,69,M,Chicago,2023-02-15 19:19:54.020790,Gold
4025,Customer_4025,45,F,Houston,2024-05-23 19:19:54.020790,Gold
4026,Customer_4026,31,M,Houston,2023-04-26 19:19:54.020790,Silver
4027,Customer_4027,44,F,Houston,2025-10-13 19:19:54.020790,Bronze
4028,Customer_4028,78,F,Houston,2025-07-24 19:19:54.020790,Gold
4029,Customer_4029,58,F,Los Angeles,2025-03-09 19:19:54.020790,Gold
4030,Customer_4030,57,M,Los Angeles,2023-05-17 19:19:54.020790,Silver
4031,Customer_4031,75,M,Houston,2023-06-16 19:19:54.020790,Bronze
4032,Customer_4032,45,F,Houston,2023-11-20 19:19:54.020790,Gold
4033,Customer_4033,43,M,New York,2025-02-25 19:19:54.020790,Silver
4034,Customer_4034,66,F,Los Angeles,2025-06-16 19:19:54.020790,Gold
4035,Customer_4035,19,M,New York,2023-08-14 19:19:54.020790,Silver
4036,Customer_4036,42,F,New York,2024-01-20 19:19:54.020790,Bronze
4037,Customer_4037,73,M,Phoenix,2024-08-11 19:19:54.020790,Silver
4038,Customer_4038,79,F,Chicago,2023-09-14 19:19:54.020790,Gold
4039,Customer_4039,20,F,Los Angeles,2025-01-02 19:19:54.020790,Gold
4040,Customer_4040,25,F,Houston,2023-02-25 19:19:54.020790,Silver
4041,Customer_4041,61,F,Houston,2024-06-23 19:19:54.020790,Bronze
4042,Customer_4042,50,M,Chicago,2024-02-22 19:19:54.020790,Bronze
4043,Customer_4043,59,F,Los Angeles,2025-10-28 19:19:54.020790,Gold
4044,Customer_4044,69,M,Houston,2025-08-28 19:19:54.020790,Gold
4045,Customer_4045,52,M,Houston,2023-12-04 19:19:54.020790,Silver
4046,Customer_4046,23,F,Phoenix,2023-12-15 19:19:54.020790,Silver
4047,Customer_4047,56,M,New York,2024-04-09 19:19:54.020790,Silver
4048,Customer_4048,69,M,Houston,2025-08-29 19:19:54.020790,Bronze
4049,Customer_4049,40,M,Los Angeles,2023-11-18 19:19:54.020790,Bronze
4050,Customer_4050,42,F,Chicago,2023-05-08 19:19:54.020790,Gold
4051,Customer_4051,76,M,Phoenix,2023-03-01 19:19:54.020790,Gold
4052,Customer_4052,67,M,Los Angeles,2024-09-23 19:19:54.020790,Gold
4053,Customer_4053,60,F,Phoenix,2024-06-05 19:19:54.020790,Silver
4054,Customer_4054,36,F,New York,2025-07-09 19:19:54.020790,Bronze
4055,Customer_4055,22,M,Houston,2023-08-03 19:19:54.020790,Gold
4056,Customer_4056,68,F,Los Angeles,2025-10-05 19:19:54.020790,Gold
4057,Customer_4057,28,M,Chicago,2024-06-05 19:19:54.020790,Gold
4058,Customer_4058,73,M,New York,2024-07-10 19:19:54.020790,Gold
4059,Customer_4059,29,M,New York,2025-04-12 19:19:54.020790,Gold
4060,Customer_4060,27,F,Phoenix,2024-01-06 19:19:54.020790,Gold
4061,Customer_4061,25,M,New York,2024-04-05 19:19:54.020790,Bronze
4062,Customer_4062,41,F,Los Angeles,2023-03-10 19:19:54.020790,Gold
4063,Customer_4063,77,F,Phoenix,2024-10-14 19:19:54.020790,Bronze
4064,Customer_4064,45,M,New York,2024-09-19 19:19:54.020790,Silver
4065,Customer_4065,58,F,Chicago,2023-07-17 19:19:54.020790,Bronze
4066,Customer_4066,53,F,Los Angeles,2024-10-31 19:19:54.020790,Silver
4067,Customer_4067,54,F,Chicago,2024-11-17 19:19:54.020790,Bronze
4068,Customer_4068,38,F,Chicago,2023-04-06 19:19:54.020790,Bronze
4069,Customer_4069,25,F,Phoenix,2024-12-04 19:19:54.020790,Gold
4070,Customer_4070,72,M,Houston,2023-05-29 19:19:54.020790,Bronze
4071,Customer_4071,26,F,Phoenix,2023-05-14 19:19:54.020790,Bronze
4072,Customer_4072,64,M,Los Angeles,2025-01-20 19:19:54.020790,Gold
4073,Customer_4073,32,M,Los Angeles,2023-02-13 19:19:54.020790,Silver
4074,Customer_4074,65,M,Phoenix,2023-03-18 19:19:54.020790,Gold
4075,Customer_4075,63,M,Houston,2023-03-16 19:19:54.020790,Gold
4076,Customer_4076,57,M,Phoenix,2025-06-18 19:19:54.020790,Gold
4077,Customer_4077,35,M,Los Angeles,2023-03-28 19:19:54.020790,Silver
4078,Customer_4078,59,F,Houston,2025-01-09 19:19:54.020790,Bronze
4079,Customer_4079,77,F,Los Angeles,2025-10-23 19:19:54.020790,Bronze
4080,Customer_4080,37,F,Houston,2024-01-11 19:19:54.020790,Gold
4081,Customer_4081,23,M,Houston,2024-09-03 19:19:54.020790,Gold
4082,Customer_4082,29,F,Phoenix,2023-08-03 19:19:54.020790,Bronze
4083,Customer_4083,19,F,Phoenix,2023-06-25 19:19:54.020790,Bronze
4084,Customer_4084,24,F,Phoenix,2024-10-01 19:19:54.020790,Bronze
4085,Customer_4085,33,M,Houston,2023-02-17 19:19:54.020790,Silver
4086,Customer_4086,20,F,Houston,2025-07-19 19:19:54.020790,Silver
4087,Customer_4087,62,M,Los Angeles,2024-07-08 19:19:54.020790,Gold
4088,Customer_4088,20,F,Chicago,2023-06-01 19:19:54.020790,Silver
4089,Customer_4089,44,M,Phoenix,2024-11-14 19:19:54.020790,Gold
4090,Customer_4090,67,M,Los Angeles,2025-06-09 19:19:54.020790,Bronze
4091,Customer_4091,60,M,Los Angeles,2023-06-10 19:19:54.020790,Bronze
4092,Customer_4092,57,F,New York,2023-11-20 19:19:54.020790,Gold
4093,Customer_4093,55,F,Phoenix,2025-01-02 19:19:54.020790,Bronze
4094,Customer_4094,50,M,Los Angeles,2024-05-21 19:19:54.020790,Gold
4095,Customer_4095,45,F,New York,2025-09-06 19:19:54.020790,Gold
4096,Customer_4096,18,M,Phoenix,2024-08-27 19:19:54.020790,Gold
4097,Customer_4097,72,M,Houston,2025-10-15 19:19:54.020790,Silver
4098,Customer_4098,25,F,New York,2023-06-14 19:19:54.020790,Gold
4099,Customer_4099,54,F,Houston,2024-10-19 19:19:54.020790,Gold
4100,Customer_4100,49,F,Chicago,2025-03-05 19:19:54.020790,Gold
4101,Customer_4101,77,M,Chicago,2023-05-18 19:19:54.020790,Silver
4102,Customer_4102,65,M,Chicago,2025-08-24 19:19:54.020790,Bronze
4103,Customer_4103,60,F,Chicago,2024-08-13 19:19:54.020790,Silver
4104,Customer_4104,54,M,Los Angeles,2025-08-21 19:19:54.020790,Gold
4105,Customer_4105,21,F,Chicago,2023-12-08 19:19:54.020790,Silver
4106,Customer_4106,47,M,Los Angeles,2024-03-25 19:19:54.020790,Bronze
4107,Customer_4107,23,F,Los Angeles,2024-10-11 19:19:54.020790,Bronze
4108,Customer_4108,63,F,Phoenix,2024-04-07 19:19:54.020790,Gold
4109,Customer_4109,71,M,Los Angeles,2024-11-28 19:19:54.020790,Bronze
4110,Customer_4110,36,F,Los Angeles,2025-01-19 19:19:54.020790,Silver
4111,Customer_4111,49,F,Chicago,2024-04-16 19:19:54.020790,Silver
4112,Customer_4112,26,M,Los Angeles,2024-12-09 19:19:54.020790,Bronze
4113,Customer_4113,29,F,Houston,2025-02-19 19:19:54.020790,Gold
4114,Customer_4114,28,M,Chicago,2024-09-05 19:19:54.020790,Gold
4115,Customer_4115,63,F,New York,2023-12-04 19:19:54.020790,Silver
4116,Customer_4116,72,M,Chicago,2025-10-30 19:19:54.020790,Bronze
4117,Customer_4117,33,F,Los Angeles,2025-10-30 19:19:54.020790,Silver
4118,Customer_4118,18,F,Houston,2025-04-28 19:19:54.020790,Silver
4119,Customer_4119,62,F,Chicago,2025-06-10 19:19:54.020790,Silver
4120,Customer_4120,72,F,Houston,2024-09-26 19:19:54.020790,Gold
4121,Customer_4121,70,M,New York,2025-02-20 19:19:54.020790,Bronze
4122,Customer_4122,38,M,New York,2023-11-06 19:19:54.020790,Bronze
4123,Customer_4123,47,M,Phoenix,2024-07-14 19:19:54.020790,Gold
4124,Customer_4124,30,M,Phoenix,2025-08-07 19:19:54.020790,Silver
4125,Customer_4125,51,M,Chicago,2023-08-04 19:19:54.020790,Silver
4126,Customer_4126,21,M,Phoenix,2023-06-25 19:19:54.020790,Gold
4127,Customer_4127,45,M,Houston,2025-10-26 19:19:54.020790,Bronze
4128,Customer_4128,55,F,Phoenix,2025-08-10 19:19:54.020790,Gold
4129,Customer_4129,75,F,Houston,2023-10-05 19:19:54.020790,Bronze
4130,Customer_4130,48,F,Phoenix,2023-07-21 19:19:54.020790,Bronze
4131,Customer_4131,76,F,Phoenix,2025-06-07 19:19:54.020790,Bronze
4132,Customer_4132,72,M,Phoenix,2023-02-21 19:19:54.020790,Silver
4133,Customer_4133,44,M,Los Angeles,2024-02-19 19:19:54.020790,Silver
4134,Customer_4134,22,M,Los Angeles,2025-10-06 19:19:54.020790,Gold
4135,Customer_4135,42,F,Phoenix,2025-06-30 19:19:54.020790,Gold
4136,Customer_4136,20,M,Houston,2025-08-19 19:19:54.020790,Silver
4137,Customer_4137,50,F,Chicago,2024-09-10 19:19:54.020790,Gold
4138,Customer_4138,21,M,New York,2025-09-11 19:19:54.020790,Silver
4139,Customer_4139,42,M,Los Angeles,2024-07-13 19:19:54.020790,Silver
4140,Customer_4140,37,M,Phoenix,2025-01-04 19:19:54.020790,Bronze
4141,Customer_4141,51,M,New York,2024-05-08 19:19:54.020790,Bronze
4142,Customer_4142,43,F,Los Angeles,2025-07-23 19:19:54.020790,Silver
4143,Customer_4143,79,F,Chicago,2025-05-17 19:19:54.020790,Bronze
4144,Customer_4144,79,M,Houston,2024-06-24 19:19:54.020790,Silver
4145,Customer_4145,22,F,Phoenix,2025-10-14 19:19:54.020790,Bronze
4146,Customer_4146,52,M,Chicago,2025-01-22 19:19:54.020790,Gold
4147,Customer_4147,78,M,Los Angeles,2024-10-10 19:19:54.020790,Gold
4148,Customer_4148,45,M,Phoenix,2024-02-27 19:19:54.020790,Silver
4149,Customer_4149,46,M,New York,2025-06-09 19:19:54.020790,Silver
4150,Customer_4150,26,F,Houston,2025-02-06 19:19:54.020790,Bronze
4151,Customer_4151,69,M,Los Angeles,2023-09-09 19:19:54.020790,Bronze
4152,Customer_4152,55,M,Houston,2025-01-10 19:19:54.020790,Silver
4153,Customer_4153,67,F,Phoenix,2025-05-17 19:19:54.020790,Gold
4154,Customer_4154,23,M,Chicago,2025-09-19 19:19:54.020790,Gold
4155,Customer_4155,36,F,Houston,2024-02-18 19:19:54.020790,Silver
4156,Customer_4156,77,M,New York,2023-09-10 19:19:54.020790,Gold
4157,Customer_4157,61,M,Los Angeles,2023-08-12 19:19:54.020790,Silver
4158,Customer_4158,74,M,New York,2023-02-17 19:19:54.020790,Bronze
4159,Customer_4159,28,M,Houston,2025-04-12 19:19:54.020790,Gold
4160,Customer_4160,19,M,Chicago,2024-08-09 19:19:54.020790,Gold
4161,Customer_4161,64,M,Chicago,2024-10-06 19:19:54.020790,Bronze
4162,Customer_4162,61,F,New York,2023-03-06 19:19:54.020790,Bronze
4163,Customer_4163,61,M,Phoenix,2023-04-25 19:19:54.020790,Gold
4164,Customer_4164,26,F,Phoenix,2023-10-13 19:19:54.020790,Gold
4165,Customer_4165,38,F,Chicago,2025-01-08 19:19:54.020790,Silver
4166,Customer_4166,41,M,New York,2023-11-28 19:19:54.020790,Silver
4167,Customer_4167,51,F,New York,2023-12-30 19:19:54.020790,Gold
4168,Customer_4168,39,M,New York,2025-05-13 19:19:54.020790,Silver
4169,Customer_4169,20,F,Houston,2023-07-04 19:19:54.020790,Bronze
4170,Customer_4170,29,M,Phoenix,2023-09-14 19:19:54.020790,Silver
4171,Customer_4171,45,F,Phoenix,2025-07-18 19:19:54.020790,Silver
4172,Customer_4172,47,F,Houston,2023-12-22 19:19:54.020790,Gold
4173,Customer_4173,43,M,Los Angeles,2023-03-18 19:19:54.020790,Silver
4174,Customer_4174,65,F,Houston,2023-06-25 19:19:54.020790,Gold
4175,Customer_4175,38,M,New York,2025-04-17 19:19:54.020790,Gold
4176,Customer_4176,45,M,Houston,2025-05-21 19:19:54.020790,Gold
4177,Customer_4177,73,M,New York,2024-03-01 19:19:54.020790,Bronze
4178,Customer_4178,43,M,Chicago,2025-08-11 19:19:54.020790,Silver
4179,Customer_4179,79,M,New York,2024-01-21 19:19:54.020790,Silver
