transaction_count,total_spent,avg_transaction,std_transaction,total_items,avg_items,first_purchase,last_purchase,recency_days,customer_lifetime_days,customer_id,age,gender,city,loyalty_tier,cluster
4,7540.1900000000005,1885.0475000000001,1178.3936629263585,29,7.25,2025-01-06 19:19:53.949532,2025-10-01 19:19:53.943532,33,267,3759,36,M,Chicago,Gold,0
2,4298.7300000000005,2149.3650000000002,2458.9284762371594,10,5.0,2025-04-06 19:19:53.932529,2025-06-05 19:19:53.934529,151,60,3760,48,F,New York,Silver,1
2,488.09000000000003,244.04500000000002,243.7043521359436,3,1.5,2024-12-04 19:19:53.932529,2025-09-13 19:19:53.929529,51,282,3761,77,F,Houston,Gold,1
2,3628.57,1814.285,1897.5139762462886,10,5.0,2025-06-14 19:19:53.955921,2025-10-26 19:19:53.942531,8,133,3762,77,F,Chicago,Bronze,0
3,3598.0,1199.3333333333333,1009.4779106713199,16,5.333333333333333,2025-02-11 19:19:53.940529,2025-07-17 19:19:53.928529,109,155,3763,36,F,New York,Gold,0
1,1116.0,1116.0,0.0,6,6.0,2025-05-02 19:19:53.927531,2025-05-02 19:19:53.927531,185,0,3764,66,F,Chicago,Bronze,1
5,2792.8900000000003,558.5780000000001,495.36428587454714,13,2.6,2024-11-11 19:19:53.934529,2025-05-12 19:19:53.933530,175,181,3765,63,F,New York,Silver,0
4,5882.5599999999995,1470.6399999999999,802.1914629313876,19,4.75,2025-03-15 19:19:53.934529,2025-07-07 19:19:53.946533,119,114,3766,36,M,New York,Bronze,0
2,806.57,403.285,501.614479505925,3,1.5,2025-08-07 19:19:53.940529,2025-09-27 19:19:53.927531,37,50,3767,39,F,Houston,Gold,1
2,704.8399999999999,352.41999999999996,256.3403503157472,8,4.0,2025-02-25 19:19:53.938529,2025-08-23 19:19:53.950533,72,179,3768,41,M,Phoenix,Silver,1
2,2795.21,1397.605,32.44913018865058,14,7.0,2024-12-03 19:19:53.946533,2025-09-12 19:19:53.938529,52,282,3769,62,F,Houston,Gold,0
2,4944.0,2472.0,2533.2807542789255,15,7.5,2024-11-08 19:19:53.934529,2025-07-29 19:19:53.927531,97,262,3770,29,F,New York,Bronze,0
5,6457.16,1291.432,989.4525100630144,24,4.8,2024-11-30 19:19:53.935529,2025-06-30 19:19:53.952915,126,212,3771,47,F,Chicago,Silver,0
1,1949.75,1949.75,0.0,5,5.0,2025-04-03 19:19:53.942531,2025-04-03 19:19:53.942531,214,0,3772,75,M,Houston,Bronze,1
2,2421.1099999999997,1210.5549999999998,594.4010313332235,11,5.5,2024-11-21 19:19:53.926533,2024-12-03 19:19:53.953922,335,12,3773,55,M,Phoenix,Gold,1
1,1495.71,1495.71,0.0,9,9.0,2024-11-27 19:19:53.953922,2024-11-27 19:19:53.953922,341,0,3774,70,F,New York,Bronze,1
1,836.22,836.22,0.0,7,7.0,2025-08-02 19:19:53.937529,2025-08-02 19:19:53.937529,93,0,3775,48,M,Houston,Gold,1
3,1805.04,601.68,510.32120394904234,15,5.0,2025-03-20 19:19:53.928529,2025-10-13 19:19:53.951533,21,207,3776,53,F,Houston,Gold,0
1,2126.72,2126.72,0.0,8,8.0,2025-09-11 19:19:53.929529,2025-09-11 19:19:53.929529,53,0,3777,36,F,Houston,Silver,1
2,2175.46,1087.73,941.3995420648984,5,2.5,2025-06-10 19:19:53.927531,2025-08-18 19:19:53.945531,77,69,3778,65,M,Houston,Silver,1
3,7212.88,2404.2933333333335,1046.4741268341677,20,6.666666666666667,2025-05-19 19:19:53.929529,2025-08-18 19:19:53.930529,77,91,3779,62,M,Chicago,Bronze,0
2,1185.68,592.84,771.5949196307607,5,2.5,2025-02-05 19:19:53.935529,2025-03-05 19:19:53.938529,243,28,3780,53,M,Phoenix,Gold,1
1,3615.57,3615.57,0.0,9,9.0,2025-01-03 19:19:53.942531,2025-01-03 19:19:53.942531,304,0,3783,66,M,Los Angeles,Silver,1
3,3237.25,1079.0833333333333,574.2546676635144,15,5.0,2025-01-15 19:19:53.939529,2025-08-27 19:19:53.938529,68,223,3784,72,M,Chicago,Silver,0
1,1507.1,1507.1,0.0,7,7.0,2025-06-04 19:19:53.954921,2025-06-04 19:19:53.954921,152,0,3786,35,M,New York,Bronze,1
4,5242.48,1310.62,1051.2554635292033,22,5.5,2024-11-16 19:19:53.933530,2025-07-18 19:19:53.946533,108,244,3787,69,M,Houston,Bronze,0
2,3751.65,1875.825,1269.8011444513663,11,5.5,2025-02-22 19:19:53.947530,2025-05-28 19:19:53.940529,159,94,3788,66,M,Los Angeles,Bronze,1
3,2089.71,696.57,228.98259999397334,14,4.666666666666667,2024-12-10 19:19:53.946533,2025-09-14 19:19:53.929529,50,277,3789,76,M,Los Angeles,Bronze,0
3,5046.42,1682.14,1026.5904495464588,26,8.666666666666666,2025-01-28 19:19:53.936529,2025-10-22 19:19:53.932529,12,266,3790,45,F,Chicago,Silver,0
2,539.99,269.995,248.88037377422916,13,6.5,2025-04-09 19:19:53.954921,2025-05-24 19:19:53.949532,163,44,3791,76,F,Los Angeles,Bronze,1
3,2637.47,879.1566666666666,442.3392243893066,14,4.666666666666667,2024-12-31 19:19:53.938529,2025-08-13 19:19:53.935529,82,224,3792,64,M,New York,Bronze,0
3,3602.9700000000003,1200.99,632.7138184835226,14,4.666666666666667,2024-12-25 19:19:53.936529,2025-09-25 19:19:53.934529,39,273,3793,28,M,Los Angeles,Bronze,0
4,4553.36,1138.34,1053.814526755064,22,5.5,2025-01-21 19:19:53.936529,2025-05-26 19:19:53.937529,161,125,3794,74,F,Los Angeles,Silver,0
1,1940.22,1940.22,0.0,6,6.0,2025-04-18 19:19:53.953922,2025-04-18 19:19:53.953922,199,0,3795,77,M,Phoenix,Gold,1
1,3258.15,3258.15,0.0,7,7.0,2025-06-02 19:19:53.938529,2025-06-02 19:19:53.938529,154,0,3796,71,M,New York,Silver,1
1,1950.16,1950.16,0.0,8,8.0,2025-10-08 19:19:53.933530,2025-10-08 19:19:53.933530,26,0,3797,62,M,Los Angeles,Gold,1
5,5528.4,1105.6799999999998,1049.2247241654193,17,3.4,2024-12-26 19:19:53.935529,2025-07-16 19:19:53.935529,110,202,3798,50,M,Los Angeles,Gold,0
3,4905.82,1635.2733333333333,1736.2419080684963,13,4.333333333333333,2025-04-09 19:19:53.929529,2025-09-22 19:19:53.927531,42,165,3799,34,M,Houston,Bronze,0
2,4137.81,2068.905,1348.6294084180429,16,8.0,2025-03-27 19:19:53.939529,2025-04-14 19:19:53.940529,203,18,3800,23,M,Los Angeles,Bronze,1
1,468.04,468.04,0.0,2,2.0,2024-12-29 19:19:53.933530,2024-12-29 19:19:53.933530,309,0,3801,21,M,Los Angeles,Bronze,1
1,2556.19,2556.19,0.0,7,7.0,2025-11-02 19:19:53.934529,2025-11-02 19:19:53.934529,1,0,3802,37,M,Phoenix,Silver,1
3,4136.97,1378.99,2018.2585041812656,22,7.333333333333333,2025-05-11 19:19:53.935529,2025-10-08 19:19:53.934529,26,149,3803,65,M,New York,Silver,0
3,4435.24,1478.4133333333332,1113.3682836031091,16,5.333333333333333,2024-11-06 19:19:53.937529,2025-06-08 19:19:53.943532,148,214,3804,64,F,Chicago,Bronze,0
3,2147.17,715.7233333333334,274.018865469758,18,6.0,2025-01-20 19:19:53.930529,2025-10-09 19:19:53.931529,25,262,3805,44,F,New York,Silver,0
1,220.08,220.08,0.0,3,3.0,2025-08-15 19:19:53.935529,2025-08-15 19:19:53.935529,80,0,3806,32,F,Houston,Silver,1
3,2979.84,993.2800000000001,1214.7603141772456,10,3.3333333333333335,2025-02-26 19:19:53.943532,2025-09-21 19:19:53.935529,43,206,3807,23,M,New York,Gold,0
2,3525.96,1762.98,436.5677267045743,14,7.0,2025-03-12 19:19:53.932529,2025-05-08 19:19:53.934529,179,57,3808,64,M,Los Angeles,Silver,1
5,4767.79,953.558,855.1050540839998,28,5.6,2025-05-01 19:19:53.945531,2025-10-29 19:19:53.949532,5,181,3809,31,F,Houston,Gold,0
2,1680.38,840.19,553.3110562784735,9,4.5,2025-05-29 19:19:53.933530,2025-10-18 19:19:53.936529,16,142,3810,77,M,New York,Bronze,1
4,6387.759999999999,1596.9399999999998,504.7112764079412,21,5.25,2024-12-13 19:19:53.952915,2025-10-06 19:19:53.937529,28,296,3811,28,F,Houston,Silver,0
3,4233.73,1411.243333333333,1127.6802021997785,11,3.6666666666666665,2025-01-17 19:19:53.933530,2025-09-27 19:19:53.930529,37,252,3812,56,M,Chicago,Gold,0
2,1023.6800000000001,511.84000000000003,441.91345397034473,8,4.0,2025-01-23 19:19:53.928529,2025-05-05 19:19:53.953922,182,102,3813,26,F,New York,Silver,1
4,2287.67,571.9175,408.90443564684733,14,3.5,2025-03-13 19:19:53.950533,2025-09-27 19:19:53.936529,37,197,3815,33,F,Houston,Gold,0
3,5213.22,1737.74,426.0037619552203,18,6.0,2025-01-03 19:19:53.940529,2025-10-07 19:19:53.945531,27,277,3816,22,M,Phoenix,Silver,0
3,5366.0,1788.6666666666667,587.3498233023769,18,6.0,2025-02-07 19:19:53.954921,2025-08-04 19:19:53.934529,91,177,3817,74,F,Houston,Bronze,0
2,4455.51,2227.755,2620.700365637018,13,6.5,2025-03-30 19:19:53.928529,2025-06-30 19:19:53.955921,126,92,3819,78,M,Los Angeles,Bronze,0
1,3966.84,3966.84,0.0,9,9.0,2025-08-10 19:19:53.937529,2025-08-10 19:19:53.937529,85,0,3821,67,M,Phoenix,Silver,1
1,946.62,946.62,0.0,6,6.0,2025-09-07 19:19:53.934529,2025-09-07 19:19:53.934529,57,0,3822,20,M,Chicago,Bronze,1
1,670.32,670.32,0.0,6,6.0,2025-07-20 19:19:53.932529,2025-07-20 19:19:53.932529,106,0,3823,30,M,Houston,Silver,1
4,4747.3099999999995,1186.8274999999999,1395.9567609677838,17,4.25,2025-05-18 19:19:53.936529,2025-10-11 19:19:53.939529,23,146,3824,60,M,Los Angeles,Gold,0
2,1538.9,769.45,185.84180423144844,4,2.0,2024-11-16 19:19:53.933530,2025-01-12 19:19:53.942531,295,57,3825,66,F,Phoenix,Bronze,1
3,4370.49,1456.83,817.2600016518611,18,6.0,2025-06-19 19:19:53.952915,2025-08-22 19:19:53.932529,73,63,3826,47,F,Houston,Silver,0
1,3237.93,3237.93,0.0,9,9.0,2025-07-20 19:19:53.939529,2025-07-20 19:19:53.939529,106,0,3827,79,F,New York,Silver,1
3,6255.39,2085.13,1040.3234298524667,15,5.0,2025-01-07 19:19:53.932529,2025-08-21 19:19:53.930529,74,225,3829,62,M,Chicago,Gold,0
3,3461.23,1153.7433333333333,807.5355100757695,20,6.666666666666667,2025-02-22 19:19:53.937529,2025-07-20 19:19:53.937529,106,148,3830,23,M,Los Angeles,Bronze,0
2,2706.21,1353.105,283.61345886611247,13,6.5,2025-08-09 19:19:53.932529,2025-10-28 19:19:53.938529,6,80,3831,34,M,Los Angeles,Silver,1
1,1322.02,1322.02,0.0,7,7.0,2025-03-17 19:19:53.932529,2025-03-17 19:19:53.932529,231,0,3832,76,F,Houston,Silver,1
3,1435.73,478.57666666666665,551.1521387360601,9,3.0,2025-04-26 19:19:53.939529,2025-10-14 19:19:53.933530,20,170,3833,62,M,New York,Bronze,0
2,1449.31,724.655,973.4951188629556,8,4.0,2025-01-19 19:19:53.931529,2025-07-19 19:19:53.932529,107,181,3836,36,F,Houston,Gold,1
2,812.17,406.085,344.32564709878926,13,6.5,2025-05-09 19:19:53.938529,2025-10-11 19:19:53.937529,23,154,3837,59,M,Los Angeles,Bronze,1
4,6627.990000000001,1656.9975000000002,867.7355925770246,18,4.5,2024-11-25 19:19:53.931529,2025-04-25 19:19:53.935529,192,151,3840,43,F,Los Angeles,Gold,0
2,3003.05,1501.525,778.1356573567364,14,7.0,2025-01-20 19:19:53.927531,2025-04-19 19:19:53.938529,198,89,3841,68,M,Houston,Gold,1
2,782.9000000000001,391.45000000000005,473.4079900043936,6,3.0,2025-07-10 19:19:53.937529,2025-09-27 19:19:53.933530,37,78,3842,22,F,Los Angeles,Silver,1
2,1425.4,712.7,55.12604466130323,11,5.5,2025-08-16 19:19:53.927531,2025-08-29 19:19:53.945531,66,13,3844,54,M,Phoenix,Bronze,1
4,3677.0699999999997,919.2674999999999,802.4670984480713,30,7.5,2025-05-27 19:19:53.943532,2025-10-12 19:19:53.943532,22,138,3846,66,M,Los Angeles,Bronze,0
2,4868.610000000001,2434.3050000000003,1959.4423881426064,17,8.5,2025-01-31 19:19:53.936529,2025-05-31 19:19:53.927531,156,119,3848,27,M,Los Angeles,Silver,0
2,7942.41,3971.205,139.30710696156189,18,9.0,2025-06-28 19:19:53.940529,2025-09-25 19:19:53.930529,39,88,3849,22,F,New York,Bronze,0
3,4811.5,1603.8333333333333,668.3600102739042,20,6.666666666666667,2025-01-30 19:19:53.949532,2025-08-05 19:19:53.946533,90,186,3850,53,F,Houston,Silver,0
3,4688.35,1562.7833333333335,565.4371104139996,16,5.333333333333333,2024-12-09 19:19:53.930529,2025-06-04 19:19:53.929529,152,176,3851,23,M,Chicago,Bronze,0
3,2176.56,725.52,613.1937860089581,9,3.0,2025-04-01 19:19:53.927531,2025-11-04 19:19:53.933530,-1,217,3852,43,M,Los Angeles,Silver,0
3,1547.94,515.98,469.790365163016,18,6.0,2024-11-11 19:19:53.929529,2025-06-02 19:19:53.953922,154,203,3854,79,F,Houston,Bronze,0
8,13418.550000000001,1677.3187500000001,1152.6861725606411,38,4.75,2024-12-17 19:19:53.927531,2025-11-04 19:19:53.939529,-1,322,3855,56,F,Chicago,Silver,0
1,284.46,284.46,0.0,3,3.0,2025-08-15 19:19:53.953922,2025-08-15 19:19:53.953922,80,0,3856,56,M,New York,Silver,1
4,6011.57,1502.8925,1768.4587624515498,16,4.0,2024-11-25 19:19:53.951533,2025-03-31 19:19:53.935529,217,125,3857,67,M,Los Angeles,Bronze,0
2,858.47,429.235,267.6328456112964,9,4.5,2024-12-10 19:19:53.953922,2025-07-08 19:19:53.933530,118,209,3859,18,M,Phoenix,Silver,1
1,149.59,149.59,0.0,7,7.0,2025-08-25 19:19:53.929529,2025-08-25 19:19:53.929529,70,0,3861,74,F,New York,Silver,1
2,2107.05,1053.525,398.06576246896685,9,4.5,2024-12-15 19:19:53.936529,2025-02-05 19:19:53.939529,271,52,3862,53,M,Houston,Silver,1
2,2631.79,1315.895,886.6199797263763,11,5.5,2025-01-06 19:19:53.937529,2025-08-10 19:19:53.942531,85,216,3863,23,F,New York,Gold,0
4,6213.150000000001,1553.2875000000001,583.6780725351377,19,4.75,2025-02-05 19:19:53.950533,2025-09-01 19:19:53.945531,63,207,3864,58,F,Phoenix,Silver,0
1,676.97,676.97,0.0,7,7.0,2025-02-07 19:19:53.931529,2025-02-07 19:19:53.931529,269,0,3865,71,M,Chicago,Silver,1
3,4320.69,1440.2299999999998,1026.6338324349147,11,3.6666666666666665,2024-11-18 19:19:53.935529,2025-06-07 19:19:53.938529,149,201,3866,63,F,Los Angeles,Silver,0
2,742.62,371.31,153.88057772181648,8,4.0,2025-03-24 19:19:53.936529,2025-04-04 19:19:53.933530,213,10,3867,77,M,New York,Silver,1
4,3865.9,966.475,593.3267413772393,24,6.0,2025-01-16 19:19:53.947530,2025-10-05 19:19:53.936529,29,261,3868,61,F,Phoenix,Bronze,0
3,900.1700000000001,300.0566666666667,458.79083527609106,7,2.3333333333333335,2025-09-16 19:19:53.930529,2025-10-15 19:19:53.932529,19,29,3869,77,M,Houston,Gold,1
1,2413.5,2413.5,0.0,5,5.0,2025-10-24 19:19:53.940529,2025-10-24 19:19:53.940529,10,0,3870,74,M,Chicago,Bronze,1
2,3961.1,1980.55,1690.6216031389165,13,6.5,2024-12-20 19:19:53.944533,2025-07-08 19:19:53.942531,118,199,3871,48,F,Los Angeles,Gold,0
2,5219.21,2609.605,1297.9157100713437,13,6.5,2025-01-08 19:19:53.933530,2025-01-18 19:19:53.935529,289,10,3872,37,M,New York,Silver,1
2,3065.24,1532.62,996.1437490643608,11,5.5,2025-04-01 19:19:53.953922,2025-06-21 19:19:53.952915,135,80,3873,41,F,Houston,Silver,1
2,2030.0,1015.0,746.4219182205195,11,5.5,2024-11-06 19:19:53.950533,2025-07-11 19:19:53.930529,115,246,3874,42,M,Los Angeles,Gold,0
2,4223.32,2111.66,2574.802064470199,9,4.5,2025-01-25 19:19:53.930529,2025-07-01 19:19:53.938529,125,157,3875,53,M,Phoenix,Gold,0
5,4308.96,861.792,925.173799601999,18,3.6,2024-12-16 19:19:53.940529,2025-09-21 19:19:53.933530,43,278,3876,38,M,Phoenix,Bronze,0
2,2589.35,1294.675,477.38900118247386,11,5.5,2025-03-27 19:19:53.940529,2025-06-24 19:19:53.928529,132,88,3877,47,F,Houston,Gold,1
1,2557.8,2557.8,0.0,9,9.0,2024-11-27 19:19:53.934529,2024-11-27 19:19:53.934529,341,0,3878,41,F,Phoenix,Silver,1
3,6080.450000000001,2026.8166666666668,2006.5936719309504,20,6.666666666666667,2025-03-20 19:19:53.946533,2025-11-03 19:19:53.933530,0,227,3879,61,M,Chicago,Bronze,0
2,2704.56,1352.28,1496.1248119057445,12,6.0,2025-02-27 19:19:53.938529,2025-03-18 19:19:53.938529,230,19,3880,59,F,Houston,Gold,1
1,3412.35,3412.35,0.0,9,9.0,2025-09-09 19:19:53.939529,2025-09-09 19:19:53.939529,55,0,3881,47,M,Phoenix,Gold,1
1,596.68,596.68,0.0,4,4.0,2025-04-04 19:19:53.935529,2025-04-04 19:19:53.935529,213,0,3883,45,F,Phoenix,Gold,1
3,5577.01,1859.0033333333333,947.7505047391604,19,6.333333333333333,2025-05-24 19:19:53.930529,2025-10-06 19:19:53.954921,28,135,3884,24,M,Chicago,Silver,0
3,3573.18,1191.06,985.8720202440071,16,5.333333333333333,2025-04-11 19:19:53.927531,2025-11-04 19:19:53.954921,-1,207,3885,52,M,Los Angeles,Bronze,0
2,429.38,214.69,5.529575028878797,5,2.5,2025-02-06 19:19:53.953922,2025-04-14 19:19:53.940529,203,66,3886,72,M,Los Angeles,Gold,1
4,4520.35,1130.0875,581.7572275657604,25,6.25,2025-01-21 19:19:53.938529,2025-05-31 19:19:53.931529,156,129,3889,73,F,Phoenix,Bronze,0
2,2146.48,1073.24,613.146432102479,12,6.0,2025-03-21 19:19:53.951533,2025-05-14 19:19:53.927531,173,53,3891,33,M,Los Angeles,Gold,1
1,94.71,94.71,0.0,1,1.0,2025-10-10 19:19:53.954921,2025-10-10 19:19:53.954921,24,0,3892,33,M,New York,Gold,1
1,817.67,817.67,0.0,7,7.0,2025-06-19 19:19:53.936529,2025-06-19 19:19:53.936529,137,0,3893,71,M,Phoenix,Silver,1
3,4582.31,1527.4366666666667,2109.7161821518393,19,6.333333333333333,2024-11-30 19:19:53.933530,2025-05-16 19:19:53.934529,171,167,3894,48,F,Los Angeles,Silver,0
1,2097.85,2097.85,0.0,5,5.0,2025-03-26 19:19:53.929529,2025-03-26 19:19:53.929529,222,0,3895,59,M,Chicago,Gold,1
2,6772.74,3386.37,74.37349124520111,16,8.0,2025-03-10 19:19:53.940529,2025-05-28 19:19:53.931529,159,78,3896,42,M,Chicago,Gold,0
3,3808.9300000000003,1269.6433333333334,1573.6265865933167,16,5.333333333333333,2025-05-18 19:19:53.933530,2025-07-15 19:19:53.933530,111,58,3897,30,F,New York,Bronze,0
3,5288.419999999999,1762.8066666666664,2346.8268060582,14,4.666666666666667,2024-11-20 19:19:53.931529,2025-10-26 19:19:53.931529,8,340,3898,23,F,Chicago,Gold,0
3,1855.26,618.42,650.8543219492361,15,5.0,2024-11-26 19:19:53.929529,2025-08-07 19:19:53.937529,88,254,3900,26,F,Los Angeles,Silver,0
2,1140.03,570.015,57.04230403831884,11,5.5,2025-02-11 19:19:53.928529,2025-08-30 19:19:53.952915,65,200,3901,62,M,Phoenix,Gold,1
3,6481.27,2160.4233333333336,847.3351865898957,21,7.0,2025-02-07 19:19:53.940529,2025-08-04 19:19:53.944533,91,178,3902,53,F,Houston,Bronze,0
1,265.83,265.83,0.0,1,1.0,2025-04-19 19:19:53.929529,2025-04-19 19:19:53.929529,198,0,3903,73,F,Chicago,Silver,1
1,3465.92,3465.92,0.0,8,8.0,2025-05-16 19:19:53.938529,2025-05-16 19:19:53.938529,171,0,3904,60,M,Chicago,Bronze,1
3,3938.73,1312.91,1411.551783782657,10,3.3333333333333335,2025-01-08 19:19:53.933530,2025-04-13 19:19:53.935529,204,95,3905,37,M,Houston,Silver,1
1,92.55,92.55,0.0,1,1.0,2025-07-23 19:19:53.939529,2025-07-23 19:19:53.939529,103,0,3906,35,M,Chicago,Gold,1
6,6791.36,1131.8933333333332,632.3738647878063,33,5.5,2024-11-18 19:19:53.933530,2025-06-19 19:19:53.933530,137,213,3907,75,F,Los Angeles,Bronze,0
2,2242.46,1121.23,668.5411773406332,8,4.0,2025-01-30 19:19:53.936529,2025-08-22 19:19:53.933530,73,203,3908,60,M,Los Angeles,Gold,1
2,819.39,409.695,197.21915234073995,7,3.5,2025-04-08 19:19:53.939529,2025-08-06 19:19:53.935529,89,119,3909,74,F,Houston,Bronze,1
2,7412.450000000001,3706.2250000000004,859.4812214644367,16,8.0,2025-04-18 19:19:53.953922,2025-10-27 19:19:53.930529,7,191,3912,67,M,Phoenix,Bronze,0
1,995.35,995.35,0.0,5,5.0,2025-03-18 19:19:53.951533,2025-03-18 19:19:53.951533,230,0,3913,50,F,Chicago,Gold,1
1,284.32,284.32,0.0,2,2.0,2025-08-05 19:19:53.927531,2025-08-05 19:19:53.927531,90,0,3914,44,M,Los Angeles,Gold,1
1,363.96,363.96,0.0,4,4.0,2025-10-08 19:19:53.945531,2025-10-08 19:19:53.945531,26,0,3915,24,M,New York,Gold,1
1,2180.4,2180.4,0.0,6,6.0,2025-07-01 19:19:53.935529,2025-07-01 19:19:53.935529,125,0,3916,23,M,New York,Silver,1
4,5297.89,1324.4725,1486.2621850215392,29,7.25,2025-03-23 19:19:53.949532,2025-06-07 19:19:53.937529,149,75,3917,32,F,New York,Gold,0
3,2777.4300000000003,925.8100000000001,230.18321116015395,12,4.0,2024-11-08 19:19:53.932529,2025-02-10 19:19:53.953922,266,94,3918,35,F,New York,Bronze,1
1,2323.5,2323.5,0.0,6,6.0,2024-12-12 19:19:53.938529,2024-12-12 19:19:53.938529,326,0,3919,49,F,Chicago,Silver,1
1,467.75,467.75,0.0,5,5.0,2025-01-06 19:19:53.930529,2025-01-06 19:19:53.930529,301,0,3920,73,M,Chicago,Gold,1
4,6527.96,1631.99,1438.7241038503528,32,8.0,2024-12-06 19:19:53.931529,2025-05-07 19:19:53.929529,180,151,3921,28,F,Phoenix,Bronze,0
1,1345.56,1345.56,0.0,3,3.0,2025-02-18 19:19:53.934529,2025-02-18 19:19:53.934529,258,0,3923,41,F,New York,Silver,1
4,2660.3900000000003,665.0975000000001,603.0741780452882,9,2.25,2025-04-25 19:19:53.949532,2025-10-12 19:19:53.930529,22,169,3924,32,F,Houston,Bronze,0
3,7414.83,2471.61,130.25887033135203,19,6.333333333333333,2025-01-07 19:19:53.935529,2025-06-11 19:19:53.938529,145,155,3925,65,F,Houston,Gold,0
2,1692.8500000000001,846.4250000000001,1056.4528864317615,6,3.0,2025-02-26 19:19:53.928529,2025-08-01 19:19:53.936529,94,156,3926,24,M,Los Angeles,Bronze,1
3,3591.7,1197.2333333333333,591.2752323861818,12,4.0,2025-01-26 19:19:53.955921,2025-09-30 19:19:53.931529,34,246,3927,38,M,Los Angeles,Gold,0
1,2245.52,2245.52,0.0,8,8.0,2025-03-26 19:19:53.934529,2025-03-26 19:19:53.934529,222,0,3928,59,M,Chicago,Gold,1
3,3581.48,1193.8266666666666,664.796262725155,15,5.0,2025-01-03 19:19:53.930529,2025-07-27 19:19:53.949532,99,205,3929,43,M,Houston,Silver,0
1,2007.2,2007.2,0.0,8,8.0,2025-06-06 19:19:53.933530,2025-06-06 19:19:53.933530,150,0,3930,61,F,New York,Bronze,1
3,2545.3199999999997,848.4399999999999,883.3751653742593,14,4.666666666666667,2024-12-23 19:19:53.954921,2025-09-30 19:19:53.929529,34,280,3931,73,M,New York,Silver,0
1,98.66,98.66,0.0,1,1.0,2025-04-16 19:19:53.953922,2025-04-16 19:19:53.953922,201,0,3932,31,F,New York,Silver,1
5,3344.7400000000002,668.9480000000001,663.4584401980279,26,5.2,2024-11-18 19:19:53.955921,2025-07-28 19:19:53.939529,98,251,3933,74,M,Chicago,Silver,0
2,2920.56,1460.28,193.04015126392747,15,7.5,2024-11-30 19:19:53.939529,2025-05-03 19:19:53.946533,184,154,3934,54,M,Chicago,Gold,1
1,316.99,316.99,0.0,1,1.0,2025-03-30 19:19:53.939529,2025-03-30 19:19:53.939529,218,0,3935,75,M,Phoenix,Gold,1
4,3073.2,768.3,610.1891538422054,20,5.0,2024-12-04 19:19:53.943532,2025-10-18 19:19:53.940529,16,317,3936,38,F,New York,Gold,0
2,892.86,446.43,607.5461463954816,4,2.0,2025-10-25 19:19:53.952915,2025-10-26 19:19:53.940529,8,0,3937,35,F,New York,Gold,1
3,6698.65,2232.883333333333,570.0409839944259,23,7.666666666666667,2024-12-07 19:19:53.947530,2025-08-21 19:19:53.955921,74,257,3938,22,M,Chicago,Bronze,0
1,204.6,204.6,0.0,3,3.0,2025-07-20 19:19:53.932529,2025-07-20 19:19:53.932529,106,0,3939,20,F,Chicago,Bronze,1
1,248.61,248.61,0.0,3,3.0,2025-06-30 19:19:53.936529,2025-06-30 19:19:53.936529,126,0,3940,40,M,Phoenix,Gold,1
2,1743.29,871.645,1059.6914354895957,9,4.5,2025-09-07 19:19:53.934529,2025-09-11 19:19:53.932529,53,3,3941,43,M,Phoenix,Gold,1
2,6041.08,3020.54,1289.395073358046,17,8.5,2024-11-30 19:19:53.927531,2025-05-10 19:19:53.930529,177,161,3944,66,M,New York,Silver,0
1,62.48,62.48,0.0,2,2.0,2025-07-06 19:19:53.939529,2025-07-06 19:19:53.939529,120,0,3946,68,M,Phoenix,Silver,1
2,1343.94,671.97,380.86185448269816,10,5.0,2025-06-01 19:19:53.955921,2025-07-19 19:19:53.933530,107,47,3948,38,M,Los Angeles,Gold,1
2,2758.4900000000002,1379.2450000000001,963.2703548069982,14,7.0,2025-01-02 19:19:53.945531,2025-08-26 19:19:53.942531,69,235,3950,74,M,Los Angeles,Bronze,0
1,330.75,330.75,0.0,7,7.0,2025-07-18 19:19:53.936529,2025-07-18 19:19:53.936529,108,0,3951,78,F,Houston,Silver,1
3,5544.62,1848.2066666666667,1281.1254321624147,21,7.0,2025-05-03 19:19:53.934529,2025-06-30 19:19:53.943532,126,58,3952,58,M,New York,Bronze,0
3,3881.73,1293.91,490.31312780711875,11,3.6666666666666665,2025-03-01 19:19:53.942531,2025-08-25 19:19:53.930529,70,176,3953,50,M,Los Angeles,Silver,0
3,2436.73,812.2433333333333,581.9560736287003,19,6.333333333333333,2025-02-21 19:19:53.930529,2025-10-01 19:19:53.933530,33,222,3954,67,F,Phoenix,Bronze,0
2,504.1,252.05,230.67237415867555,2,1.0,2025-03-01 19:19:53.955921,2025-10-19 19:19:53.933530,15,231,3955,70,F,Los Angeles,Bronze,1
1,402.63,402.63,0.0,1,1.0,2025-10-18 19:19:53.937529,2025-10-18 19:19:53.937529,16,0,3957,59,F,New York,Gold,1
3,3926.3,1308.7666666666667,1452.8973927064958,15,5.0,2025-01-04 19:19:53.930529,2025-07-29 19:19:53.939529,97,206,3958,74,M,Phoenix,Bronze,0
3,3240.21,1080.07,981.1406065901053,22,7.333333333333333,2025-01-02 19:19:53.955921,2025-02-23 19:19:53.931529,253,51,3959,24,M,Phoenix,Silver,1
